5.85,2474.00,280.00,-1.4,-44.99,237.6,2105,2416.38,288.11,-1.5,-46.89,247.7,2059,0,0,0,0,0,0,0,0,0,0
5.90,2488.00,280.00,-1.4,-45.46,235.3,2116,2430.70,286.48,-1.4,-46.61,245.4,2072,0,0,0,0,0,0,0,0,0,0
5.95,2501.00,260.00,-1.4,-44.04,233.1,2128,2444.76,281.19,-1.4,-46.09,243.1,2084,0,0,0,0,0,0,0,0,0,0
6.00,2515.00,280.00,-1.4,-44.51,230.9,2140,2458.81,280.95,-1.4,-45.78,240.8,2096,0,0,0,0,0,0,0,0,0,0
6.05,2529.00,280.00,-1.4,-44.99,228.6,2151,2472.85,280.76,-1.4,-45.62,238.5,2108,0,0,0,0,0,0,0,0,0,0
6.10,2542.00,260.00,-1.4,-44.99,226.4,2163,2486.68,276.61,-1.4,-45.49,236.3,2120,0,0,0,0,0,0,0,0,0,0
6.15,2556.00,280.00,-1.4,-43.56,224.2,2174,2500.54,277.29,-1.4,-45.11,234.0,2131,0,0,0,0,0,0,0,0,0,0
6.20,2568.00,240.00,-1.3,-43.09,222.1,2185,2514.03,269.83,-1.4,-44.70,231.8,2143,0,0,0,0,0,0,0,0,0,0
6.25,2582.00,280.00,-1.3,-42.62,219.9,2196,2527.63,271.87,-1.4,-44.29,229.5,2155,0,0,0,0,0,0,0,0,0,0
6.30,2593.00,220.00,-1.4,-43.56,217.8,2207,2540.70,261.49,-1.4,-44.14,227.3,2166,0,0,0,0,0,0,0,0,0,0
6.35,2607.00,280.00,-1.4,-44.04,215.6,2218,2553.96,265.20,-1.4,-44.12,225.1,2177,0,0,0,0,0,0,0,0,0,0
6.40,2619.00,240.00,-1.3,-42.62,213.4,2229,2566.97,260.16,-1.4,-43.82,222.9,2189,0,0,0,0,0,0,0,0,0,0
6.45,2632.00,260.00,-1.3,-42.14,211.3,2239,2579.98,260.12,-1.4,-43.49,220.8,2200,0,0,0,0,0,0,0,0,0,0
6.50,2645.00,260.00,-1.3,-41.20,209.3,2250,2592.98,260.10,-1.3,-43.03,218.6,2211,0,0,0,0,0,0,0,0,0,0
6.55,2657.00,240.00,-1.3,-42.14,207.1,2260,2605.78,256.08,-1.3,-42.85,216.5,2222,0,0,0,0,0,0,0,0,0,0
6.60,2670.00,260.00,-1.3,-41.67,205.1,2270,2618.63,256.87,-1.3,-42.61,214.3,2232,0,0,0,0,0,0,0,0,0,0
6.65,2681.00,220.00,-1.3,-41.20,203.0,2281,2631.10,249.49,-1.3,-42.33,212.2,2243,0,0,0,0,0,0,0,0,0,0
6.70,2693.00,240.00,-1.3,-41.20,200.9,2291,2643.48,247.59,-1.3,-42.10,210.1,2254,0,0,0,0,0,0,0,0,0,0
6.75,2705.00,240.00,-1.3,-42.14,198.8,2301,2655.79,246.07,-1.3,-42.11,208.0,2264,0,0,0,0,0,0,0,0,0,0
6.80,2718.00,260.00,-1.3,-41.20,196.8,2311,2668.23,248.86,-1.3,-41.93,205.9,2274,0,0,0,0,0,0,0,0,0,0
6.85,2730.00,240.00,-1.3,-40.72,194.7,2320,2680.58,247.08,-1.3,-41.69,203.8,2285,0,0,0,0,0,0,0,0,0,0
6.90,2741.00,220.00,-1.3,-40.25,192.7,2330,2692.67,241.67,-1.3,-41.40,201.8,2295,0,0,0,0,0,0,0,0,0,0
6.95,2752.00,220.00,-1.3,-40.72,190.7,2340,2704.53,237.33,-1.3,-41.27,199.7,2305,0,0,0,0,0,0,0,0,0,0
7.00,2763.00,220.00,-1.3,-40.25,188.7,2349,2716.23,233.87,-1.3,-41.06,197.6,2315,0,0,0,0,0,0,0,0,0,0
7.05,2775.00,240.00,-1.2,-39.78,186.7,2358,2727.98,235.10,-1.3,-40.80,195.6,2325,0,0,0,0,0,0,0,0,0,0
7.10,2785.00,200.00,-1.2,-39.30,184.7,2368,2739.38,228.08,-1.3,-40.50,193.6,2334,0,0,0,0,0,0,0,0,0,0
7.15,2797.00,240.00,-1.2,-38.36,182.8,2377,2750.91,230.46,-1.2,-40.07,191.6,2344,0,0,0,0,0,0,0,0,0,0
7.20,2807.00,200.00,-1.2,-39.78,180.8,2386,2762.13,224.37,-1.2,-40.02,189.6,2353,0,0,0,0,0,0,0,0,0,0
7.25,2818.00,220.00,-1.2,-38.36,178.9,2395,2773.30,223.50,-1.2,-39.68,187.6,2363,0,0,0,0,0,0,0,0,0,0
7.30,2828.00,200.00,-1.2,-38.36,177.0,2404,2784.24,218.79,-1.2,-39.42,185.6,2372,0,0,0,0,0,0,0,0,0,0
7.35,2839.00,220.00,-1.2,-37.88,175.1,2413,2795.19,219.04,-1.2,-39.11,183.7,2381,0,0,0,0,0,0,0,0,0,0
7.40,2848.00,180.00,-1.2,-38.83,173.1,2421,2805.75,211.23,-1.2,-39.05,181.7,2391,0,0,0,0,0,0,0,0,0,0
7.45,2861.00,260.00,-1.2,-38.36,171.2,2430,2816.80,220.98,-1.2,-38.91,179.8,2400,0,0,0,0,0,0,0,0,0,0
7.50,2870.00,180.00,-1.2,-38.36,169.3,2439,2827.44,212.79,-1.2,-38.80,177.8,2408,0,0,0,0,0,0,0,0,0,0
7.55,2879.00,180.00,-1.2,-38.36,167.4,2447,2837.75,206.23,-1.2,-38.71,175.9,2417,0,0,0,0,0,0,0,0,0,0
7.60,2890.00,220.00,-1.1,-36.94,165.5,2455,2848.20,208.98,-1.2,-38.36,174.0,2426,0,0,0,0,0,0,0,0,0,0
7.65,2900.00,200.00,-1.2,-37.41,163.7,2464,2858.56,207.19,-1.2,-38.17,172.1,2435,0,0,0,0,0,0,0,0,0,0
7.70,2909.00,180.00,-1.2,-37.41,161.8,2472,2868.65,201.75,-1.2,-38.02,170.2,2443,0,0,0,0,0,0,0,0,0,0
7.75,2918.00,180.00,-1.2,-37.41,159.9,2480,2878.52,197.40,-1.2,-37.89,168.3,2452,0,0,0,0,0,0,0,0,0,0
7.80,2928.00,200.00,-1.2,-37.88,158.0,2488,2888.42,197.92,-1.2,-37.89,166.4,2460,0,0,0,0,0,0,0,0,0,0
7.85,2937.00,180.00,-1.1,-36.94,156.2,2496,2898.13,194.34,-1.2,-37.70,164.5,2468,0,0,0,0,0,0,0,0,0,0
7.90,2947.00,200.00,-1.1,-36.46,154.4,2503,2907.91,195.47,-1.2,-37.45,162.6,2477,0,0,0,0,0,0,0,0,0,0
7.95,2956.00,180.00,-1.1,-36.94,152.5,2511,2917.52,192.37,-1.2,-37.35,160.8,2485,0,0,0,0,0,0,0,0,0,0
8.00,2964.00,160.00,-1.1,-36.94,150.7,2519,2926.82,185.90,-1.2,-37.27,158.9,2493,0,0,0,0,0,0,0,0,0,0
8.05,2975.00,220.00,-1.1,-35.99,148.9,2526,2936.46,192.72,-1.1,-37.01,157.0,2501,0,0,0,0,0,0,0,0,0,0
8.10,2983.00,160.00,-1.1,-36.46,147.1,2533,2945.76,186.18,-1.1,-36.90,155.2,2508,0,0,0,0,0,0,0,0,0,0
