61.658,193.716,-18.356,156.215,NaN,NaN
61.659,193.698,-18.203,153.426,NaN,NaN
61.66,193.68,-18.052,150.709,NaN,NaN
61.661,193.662,-17.904,148.063,NaN,NaN
61.662,193.644,-17.759,145.484,NaN,NaN
61.663,193.626,-17.616,142.972,NaN,NaN
61.664,193.609,-17.475,140.522,NaN,NaN
61.665,193.592,-17.337,138.134,NaN,NaN
61.666,193.574,-17.201,135.805,NaN,NaN
61.667,193.557,-17.068,133.533,NaN,NaN
61.668,193.54,-16.936,131.317,NaN,NaN
61.669,193.523,-16.807,129.154,NaN,NaN
61.67,193.507,-16.68,127.044,NaN,NaN
61.671,193.49,-16.555,124.983,NaN,NaN
61.672,193.473,-16.432,122.971,NaN,NaN
61.673,193.457,-16.311,121.007,NaN,NaN
61.674,193.441,-16.192,119.088,NaN,NaN
61.675,193.425,-16.075,117.213,NaN,NaN
61.676,193.409,-15.959,115.381,NaN,NaN
61.677,193.393,-15.846,113.591,NaN,NaN
61.678,193.377,-15.734,111.841,NaN,NaN
61.679,193.361,-15.624,110.131,NaN,NaN
61.68,193.346,-15.515,108.458,NaN,NaN
61.681,193.33,-15.409,106.822,NaN,NaN
61.682,193.315,-15.303,105.222,NaN,NaN
61.683,193.3,-15.2,103.657,NaN,NaN
61.684,193.284,-15.098,102.126,NaN,NaN
61.685,193.269,-14.997,100.627,NaN,NaN
61.686,193.254,-14.898,99.16,NaN,NaN
61.687,193.24,-14.8,97.725,NaN,NaN
61.688,193.225,-14.704,96.319,NaN,NaN
61.689,193.21,-14.609,94.943,NaN,NaN
61.69,193.196,-14.515,93.595,NaN,NaN
61.691,193.181,-14.423,92.275,NaN,NaN
61.692,193.167,-14.332,90.981,NaN,NaN
61.693,193.153,-14.242,89.714,NaN,NaN
61.694,193.138,-14.154,88.473,NaN,NaN
61.695,193.124,-14.067,87.256,NaN,NaN
61.696,193.11,-13.98,86.063,NaN,NaN
61.697,193.096,-13.896,84.894,NaN,NaN
61.698,193.082,-13.812,83.748,NaN,NaN
61.699,193.069,-13.729,82.624,NaN,NaN
61.7,193.055,-13.648,81.522,NaN,NaN
61.701,193.041,-13.567,80.441,NaN,NaN
61.702,193.028,-13.488,79.38,NaN,NaN
61.703,193.014,-13.41,78.34,NaN,NaN
61.704,193.001,-13.332,77.319,NaN,NaN
61.705,192.988,-13.256,76.317,NaN,NaN
61.706,192.974,-13.179,75.334,NaN,NaN
61.707,192.961,-13.102,74.353,NaN,NaN
61.708,192.947,-13.025,73.372,NaN,NaN
61.709,192.933,-12.947,72.392,NaN,NaN
61.71,192.919,-12.868,71.411,NaN,NaN
61.711,192.904,-12.79,70.431,NaN,NaN
61.712,192.89,-12.71,69.451,NaN,NaN
61.713,192.875,-12.631,68.472,NaN,NaN
61.715,192.86,-12.55,67.492,NaN,NaN
61.716,192.845,-12.47,66.513,NaN,NaN
61.717,192.829,-12.388,65.534,NaN,NaN
61.718,192.814,-12.307,64.556,NaN,NaN
61.72,192.798,-12.224,63.577,NaN,NaN
61.721,192.782,-12.141,62.6,NaN,NaN
61.722,192.765,-12.058,61.622,NaN,NaN
61.724,192.749,-11.974,60.645,NaN,NaN
61.725,192.732,-11.89,59.668,NaN,NaN
61.727,192.715,-11.805,58.691,NaN,NaN
61.728,192.697,-11.719,57.715,NaN,NaN
61.73,192.68,-11.633,56.739,NaN,NaN
61.731,192.662,-11.546,55.763,NaN,NaN
61.733,192.643,-11.459,54.788,NaN,NaN
61.734,192.624,-11.37,53.813,NaN,NaN
61.736,192.605,-11.282,52.839,NaN,NaN
61.738,192.586,-11.192,51.865,NaN,NaN
61.739,192.566,-11.102,50.892,NaN,NaN
61.741,192.546,-11.011,49.919,NaN,NaN
61.743,192.526,-10.92,48.946,NaN,NaN
61.745,192.505,-10.828,47.974,NaN,NaN
61.747,192.484,-10.735,47.003,NaN,NaN
61.749,192.462,-10.641,46.032,NaN,NaN
61.751,192.44,-10.547,45.061,NaN,NaN
61.753,192.417,-10.451,44.091,NaN,NaN
61.756,192.394,-10.355,43.122,NaN,NaN
61.758,192.37,-10.258,42.153,NaN,NaN
61.76,192.346,-10.16,41.184,NaN,NaN
61.763,192.321,-10.062,40.217,NaN,NaN
61.765,192.295,-9.962,39.25,NaN,NaN
61.768,192.269,-9.861,38.283,NaN,NaN
61.771,192.243,-9.76,37.318,NaN,NaN
61.773,192.215,-9.657,36.353,NaN,NaN
61.776,192.187,-9.554,35.389,NaN,NaN
61.779,192.158,-9.449,34.426,NaN,NaN
61.783,192.129,-9.344,33.464,NaN,NaN
61.786,192.098,-9.237,32.503,NaN,NaN
61.789,192.067,-9.129,31.543,NaN,NaN
61.793,192.035,-9.02,30.583,NaN,NaN
61.797,192.001,-8.91,29.625,NaN,NaN
61.8,191.967,-8.799,28.668,NaN,NaN
61.804,191.931,-8.686,27.713,NaN,NaN
61.809,191.895,-8.572,26.758,NaN,NaN
61.813,191.856,-8.457,25.806,NaN,NaN
61.818,191.817,-8.34,24.854,NaN,NaN
61.823,191.776,-8.222,23.905,NaN,NaN
61.828,191.734,-8.102,22.957,NaN,NaN
61.834,191.689,-7.981,22.01,NaN,NaN
61.839,191.643,-7.858,21.066,NaN,NaN
61.846,191.595,-7.734,20.124,NaN,NaN
61.852,191.544,-7.608,19.184,NaN,NaN
61.859,191.492,-7.48,18.246,NaN,NaN
61.867,191.436,-7.35,17.311,NaN,NaN
61.875,191.377,-7.218,16.38,NaN,NaN
61.883,191.316,-7.085,15.452,NaN,NaN
61.893,191.25,-6.949,14.527,NaN,NaN
61.903,191.181,-6.812,13.606,NaN,NaN
61.914,191.106,-6.672,12.689,NaN,NaN
61.926,191.027,-6.53,11.777,NaN,NaN
61.939,190.941,-6.386,10.871,NaN,NaN
61.954,190.848,-6.239,9.971,NaN,NaN
61.97,190.747,-6.09,9.076,NaN,NaN
61.988,190.638,-5.941,8.183,NaN,NaN
62.009,190.516,-5.79,7.312,NaN,NaN
62.033,190.38,-5.636,6.451,NaN,NaN
62.061,190.225,-5.479,5.598,NaN,NaN
62.094,190.046,-5.322,4.756,NaN,NaN
62.134,189.835,-5.164,3.932,NaN,NaN
62.184,189.581,-5.007,3.129,NaN,NaN
62.249,189.263,-4.855,2.359,NaN,NaN
62.331,188.868,-4.72,1.64,NaN,NaN
62.445,188.337,-4.606,1.005,NaN,NaN
62.647,187.416,-4.507,0.489,NaN,NaN
62.988,185.882,-4.488,0.057,NaN,NaN
63.488,183.634,-4.502,-0.029,NaN,NaN
